sale_id;client_id;product_id;product_qty;sale_date;sale_total_BRL
864;5;72;10;2023-12-31;996646.0
1771;26;117;6;2023-12-31;23387.1
1825;43;96;10;2023-12-31;670897.6
2835;47;35;13;2023-12-31;143072.0
3184;29;88;15;2023-12-31;725047.0
4547;2;46;11;2023-12-31;54821.0
7410;43;81;2;2023-12-31;232082.15
8062;43;150;13;2023-12-31;20324.3
9130;35;119;14;2023-12-31;43301.95
9695;48;133;9;2023-12-31;17034.0
1196;2;13;13;2024-01-01;95676.4
3565;35;106;4;2024-01-01;17539.0
4267;40;82;4;2024-01-01;206536.0
5340;22;20;4;2024-01-01;123334.0
5900;26;31;8;2024-01-01;66265.0
6451;3;120;7;2024-01-01;21871.0
8736;23;13;2;2024-01-01;15494.0
9537;15;62;1;2024-01-01;97110.9
9922;15;31;8;2024-01-01;66265.0
2335;8;76;7;2024-01-02;985518.6
3372;39;41;7;2024-01-02;74200.0
3474;2;103;11;2024-01-02;19681.0
4527;4;106;12;2024-01-02;49987.1
4738;49;132;5;2024-01-02;7424.25
4862;14;85;6;2024-01-02;219898.4
5196;47;74;5;2024-01-02;432793.0
5298;21;66;3;2024-01-02;35829.25
7607;7;53;13;2024-01-02;697775.0
7724;20;46;2;2024-01-02;9968.0
9428;18;19;5;2024-01-02;82162.0
9545;25;62;2;2024-01-02;204444.0
193;7;144;6;2024-01-03;12620.75
260;3;59;1;2024-01-03;87166.0
998;29;57;14;2024-01-03;1663068.0
1261;25;18;2;2024-01-03;53145.0
1438;47;22;10;2024-01-03;394529.0
1773;35;140;3;2024-01-03;8933.8
1819;44;2;14;2024-01-03;195974.0
2552;8;16;2;2024-01-03;57011.4
2615;19;138;6;2024-01-03;25098.0
3299;42;52;1;2024-01-03;13704.0
4695;7;20;4;2024-01-03;123334.0
4775;6;55;15;2024-01-03;1649808.0
4804;31;63;14;2024-01-03;1959407.0
5873;9;71;9;2024-01-03;1112988.65
6578;48;116;6;2024-01-03;14680.35
6850;33;79;14;2024-01-03;926056.0
7278;36;105;10;2024-01-03;3095.0
7422;21;25;2;2024-01-03;23040.35
7654;4;62;12;2024-01-03;1226664.0
8024;26;71;10;2024-01-03;1236653.95
8569;23;145;9;2024-01-03;39149.0
9880;8;137;2;2024-01-03;6771.0
438;6;88;6;2024-01-04;275518.05
655;1;66;14;2024-01-04;176003.0
4395;27;128;3;2024-01-04;13952.0
4924;14;123;12;2024-01-04;33325.0
5739;49;108;6;2024-01-04;20073.0
6032;21;25;14;2024-01-04;161281.5
6972;20;140;11;2024-01-04;34480.0
7138;33;27;2;2024-01-04;33023.0
7232;25;34;9;2024-01-04;42045.1
7662;10;97;2;2024-01-04;270670.0
7924;8;36;9;2024-01-04;203413.0
8159;9;95;15;2024-01-04;1047121.0
8185;32;124;1;2024-01-04;3581.5
8225;21;15;8;2024-01-04;223198.0
8300;48;65;10;2024-01-04;242798.15
8386;22;22;1;2024-01-04;39453.0
9372;7;33;2;2024-01-04;13432.0
9610;34;61;10;2024-01-04;266176.7
9612;22;46;12;2024-01-04;56814.75
9942;36;46;3;2024-01-04;14951.0
501;31;24;14;2024-01-05;325251.0
1029;43;99;4;2024-01-05;407613.65
1321;8;2;14;2024-01-05;195974.0
1434;29;144;12;2024-01-05;26570.0
2343;42;126;4;2024-01-05;10172.6
2967;47;3;14;2024-01-05;126339.0
3043;4;93;1;2024-01-05;100477.0
3190;44;98;1;2024-01-05;75392.95
5828;15;146;12;2024-01-05;5654.4
6101;9;49;10;2024-01-05;126009.9
9550;37;108;4;2024-01-05;13382.0
9794;40;124;11;2024-01-05;39395.55
390;30;9;9;2024-01-06;357350.0
809;13;94;12;2024-01-06;464559.5
1050;24;62;1;2024-01-06;97110.9
1623;2;10;7;2024-01-06;224231.0
2339;9;5;8;2024-01-06;189352.0
2825;12;150;2;2024-01-06;3291.0
2829;33;52;9;2024-01-06;123337.0
4672;2;126;6;2024-01-06;15258.9
4928;40;81;9;2024-01-06;1044369.2
5172;13;139;11;2024-01-06;15674.0
6592;39;60;14;2024-01-06;1446389.25
6878;45;61;1;2024-01-06;26618.05
7447;14;134;3;2024-01-06;13445.35
7825;24;106;13;2024-01-06;54152.85
9271;11;44;13;2024-01-06;140489.0
9813;32;121;5;2024-01-06;18471.0
9834;1;98;1;2024-01-06;79361.0
477;33;32;2;2024-01-07;25005.0
735;35;129;5;2024-01-07;16331.0
951;36;39;1;2024-01-07;28151.35
1504;29;108;15;2024-01-07;50183.0
2049;32;8;5;2024-01-07;23674.95
2250;3;24;12;2024-01-07;278786.0
2504;39;64;3;2024-01-07;317791.15
2655;44;87;12;2024-01-07;762203.05
2672;28;113;14;2024-01-07;61529.0
2726;6;81;3;2024-01-07;348122.75
4112;47;29;7;2024-01-07;255572.0
5425;47;118;10;2024-01-07;43151.0
5545;4;23;7;2024-01-07;74337.5
5790;30;21;7;2024-01-07;58084.9
8557;37;89;1;2024-01-07;78678.0
9117;20;71;15;2024-01-07;1952611.0
9657;38;32;9;2024-01-07;112522.0
1188;42;142;8;2024-01-08;6611.0
1372;12;136;8;2024-01-08;14998.6
2317;20;107;15;2024-01-08;22701.0
2624;19;49;2;2024-01-08;25201.6
2633;19;94;14;2024-01-08;541986.4
2777;21;104;1;2024-01-08;3713.0
5875;14;114;3;2024-01-08;2278.1
6256;34;120;11;2024-01-08;32650.55
6617;26;57;6;2024-01-08;712743.0
6708;13;106;2;2024-01-08;8770.0
7470;42;1;12;2024-01-08;377596.5
8271;49;126;6;2024-01-08;15258.9
8524;48;121;8;2024-01-08;29554.0
9288;24;140;13;2024-01-08;40750.0
9579;6;34;2;2024-01-08;9343.25
207;10;51;15;2024-01-09;914265.75
798;23;45;15;2024-01-09;148556.0
1807;4;81;12;2024-01-09;1392492.9
2578;36;20;2;2024-01-09;61667.0
2785;43;131;2;2024-01-09;1830.65
3992;24;9;5;2024-01-09;188601.6
4826;20;102;3;2024-01-09;2496.0
5194;9;127;15;2024-01-09;23240.0
5203;19;141;4;2024-01-09;18170.65
5494;15;100;12;2024-01-09;1192442.85
5969;9;70;9;2024-01-09;309199.0
7311;7;26;4;2024-01-09;69133.0
7747;36;17;3;2024-01-09;42116.0
8887;5;139;8;2024-01-09;10829.05
9321;33;113;10;2024-01-09;43950.0
9683;23;8;15;2024-01-09;71023.9
321;42;8;7;2024-01-10;34889.0
507;36;143;9;2024-01-10;37931.6
833;4;35;6;2024-01-10;66033.0
1015;30;121;8;2024-01-10;29554.0
1431;18;4;1;2024-01-10;3212.9
1884;5;117;14;2024-01-10;54569.9
2721;32;54;10;2024-01-10;1215348.0
3824;41;86;5;2024-01-10;444235.2
6609;29;124;9;2024-01-10;32232.55
7257;35;20;12;2024-01-10;351500.95
9316;4;45;11;2024-01-10;103493.95
9924;45;74;1;2024-01-10;86559.0
598;13;39;14;2024-01-11;414860.0
914;31;91;13;2024-01-11;1753518.0
1357;20;23;1;2024-01-11;10620.05
2014;4;135;1;2024-01-11;1645.0
4785;2;49;11;2024-01-11;145907.0
5046;7;111;2;2024-01-11;8141.5
5433;6;148;14;2024-01-11;63648.1
6730;1;68;11;2024-01-11;699074.6
7249;39;111;2;2024-01-11;8141.5
7386;44;35;15;2024-01-11;156828.85
7996;2;119;10;2024-01-11;32558.0
8626;25;37;5;2024-01-11;30339.0
9383;49;108;11;2024-01-11;36801.0
265;15;64;12;2024-01-12;1338067.0
437;25;110;11;2024-01-12;26078.45
2051;48;3;2;2024-01-12;18048.0
3320;11;58;13;2024-01-12;1343984.0
3659;46;27;4;2024-01-12;62743.7
3741;43;88;15;2024-01-12;725047.0
4981;48;14;15;2024-01-12;537166.0
5371;42;29;7;2024-01-12;255572.0
5622;40;140;5;2024-01-12;15673.0
7164;28;109;5;2024-01-12;2958.3
7986;33;45;6;2024-01-12;56450.9
8875;21;61;7;2024-01-12;186323.5
2276;28;87;12;2024-01-13;802319.0
2890;27;106;4;2024-01-13;17539.0
5705;10;144;3;2024-01-13;6309.9
6413;21;70;1;2024-01-13;32637.25
7515;40;126;2;2024-01-13;5354.0
8425;25;64;10;2024-01-13;1115056.0
8563;4;126;15;2024-01-13;40156.0
8802;30;14;10;2024-01-13;358111.0
612;32;11;10;2024-01-14;344203.05
654;5;42;5;2024-01-14;28465.8
1951;32;29;2;2024-01-14;69369.95
2654;42;3;13;2024-01-14;111448.3
3221;47;90;12;2024-01-14;901709.6
6199;24;76;3;2024-01-14;422365.25
6547;47;69;9;2024-01-14;387015.75
7868;29;104;3;2024-01-14;11139.0
8427;42;120;6;2024-01-14;17809.65
9678;23;137;15;2024-01-14;48242.9
144;27;116;4;2024-01-15;10302.0
516;32;119;4;2024-01-15;12371.85
643;30;37;15;2024-01-15;91016.0
2894;3;127;1;2024-01-15;1549.0
4911;8;8;11;2024-01-15;54826.0
5876;7;40;2;2024-01-15;28368.0
6314;31;99;15;2024-01-15;1528550.0
7174;11;15;8;2024-01-15;212038.1
7351;47;113;11;2024-01-15;45927.75
7395;4;19;9;2024-01-15;140496.45
7739;15;42;2;2024-01-15;11986.0
9258;14;97;4;2024-01-15;514273.0
9541;34;43;7;2024-01-15;233394.1
68;43;139;9;2024-01-16;12824.0
218;38;84;8;2024-01-16;330021.45
1276;39;25;8;2024-01-16;97012.0
1894;19;30;7;2024-01-16;214448.25
2015;23;107;3;2024-01-16;4540.0
4173;48;37;4;2024-01-16;24271.0
4336;4;12;13;2024-01-16;33668.0
4625;13;84;6;2024-01-16;260543.0
5892;15;25;9;2024-01-16;103681.1
5911;35;138;12;2024-01-16;47687.15
7153;24;100;12;2024-01-16;1255203.0
7855;23;39;10;2024-01-16;296328.0
8996;9;102;5;2024-01-16;4160.0
2484;26;136;13;2024-01-17;24373.2
2736;21;35;4;2024-01-17;44022.0
4090;15;52;11;2024-01-17;143207.75
7038;8;14;11;2024-01-17;374225.9
9234;40;72;6;2024-01-17;597988.0
232;42;144;9;2024-01-18;18930.65
382;3;7;5;2024-01-18;92714.3
980;3;37;13;2024-01-18;74936.0
1283;8;6;4;2024-01-18;47281.0
1883;19;2;1;2024-01-18;13298.1
1957;20;16;2;2024-01-18;57011.4
2487;48;11;2;2024-01-18;72464.0
2807;25;67;15;2024-01-18;1222494.2
6110;20;125;6;2024-01-18;20412.0
7502;10;22;3;2024-01-18;112441.05
8417;47;59;11;2024-01-18;910886.6
8902;13;86;8;2024-01-18;710775.75
659;36;24;11;2024-01-19;255554.0
1578;49;2;11;2024-01-19;153980.0
1865;15;148;6;2024-01-19;27277.35
2312;36;139;12;2024-01-19;17099.0
2570;32;3;8;2024-01-19;72194.0
2791;5;50;4;2024-01-19;42848.8
3451;29;104;5;2024-01-19;18565.0
5389;49;150;11;2024-01-19;18102.0
5856;37;46;13;2024-01-19;64789.0
5927;7;24;6;2024-01-19;139393.0
1552;8;41;5;2024-01-20;53000.0
2193;47;86;12;2024-01-20;1066164.1
2534;31;119;9;2024-01-20;29302.0
2842;41;135;14;2024-01-20;23023.0
3261;4;124;15;2024-01-20;56549.0
3954;37;73;8;2024-01-20;1145279.0
4228;29;111;7;2024-01-20;29997.0
4378;20;62;3;2024-01-20;306666.0
4381;38;106;1;2024-01-20;4165.75
4755;1;145;7;2024-01-20;30449.0
5633;44;73;6;2024-01-20;858960.0
7003;32;147;4;2024-01-20;11514.0
8122;22;112;2;2024-01-20;4362.0
9311;24;132;13;2024-01-20;20319.0
9530;18;42;15;2024-01-20;89893.0
273;2;143;15;2024-01-21;66546.0
304;7;35;2;2024-01-21;22011.0
2138;40;107;1;2024-01-21;1513.0
2297;22;90;12;2024-01-21;901709.6
2572;3;2;13;2024-01-21;181976.0
2746;32;22;13;2024-01-21;487242.65
2789;40;54;11;2024-01-21;1270038.85
3586;12;118;15;2024-01-21;61490.65
3768;22;86;4;2024-01-21;355388.35
5647;30;80;5;2024-01-21;646119.0
6230;41;122;4;2024-01-21;5025.5
6388;24;50;9;2024-01-21;96409.8
6853;48;62;8;2024-01-21;776887.2
7005;2;71;4;2024-01-21;494661.2
7477;10;106;10;2024-01-21;41656.55
7553;44;130;15;2024-01-21;59052.95
8779;5;132;3;2024-01-21;4454.55
9778;46;103;13;2024-01-21;23259.0
2313;17;146;7;2024-01-22;3472.0
2324;43;18;15;2024-01-22;378657.65
3230;44;131;5;2024-01-22;4577.1
4763;10;144;9;2024-01-22;19927.0
5176;28;111;7;2024-01-22;28497.15
5438;23;129;12;2024-01-22;37235.25
5731;22;17;13;2024-01-22;173378.8
7666;9;54;6;2024-01-22;692748.55
8462;9;21;1;2024-01-22;8298.25
8681;33;147;8;2024-01-22;23028.95
9496;42;2;14;2024-01-22;195974.0
2757;28;98;9;2024-01-23;714250.0
3223;4;36;12;2024-01-23;257656.15
3780;47;126;5;2024-01-23;13385.0
5576;37;120;15;2024-01-23;46867.0
6092;40;37;15;2024-01-23;91016.0
7312;44;148;10;2024-01-23;45463.2
7476;1;41;9;2024-01-23;90630.0
8224;11;40;1;2024-01-23;13474.8
228;6;78;6;2024-01-24;730569.0
264;10;32;12;2024-01-24;142528.5
429;7;108;10;2024-01-24;33456.0
1577;30;31;9;2024-01-24;74548.0
1925;17;7;14;2024-01-24;273263.0
2596;36;90;12;2024-01-24;949168.0
2926;14;69;10;2024-01-24;430017.5
3307;7;79;14;2024-01-24;926056.0
3777;5;146;14;2024-01-24;6944.0
6219;39;128;12;2024-01-24;53018.55
6237;26;22;11;2024-01-24;433981.0
6309;37;74;7;2024-01-24;575614.5
6867;7;7;14;2024-01-24;273263.0
7150;1;44;3;2024-01-24;32421.0
7508;37;139;13;2024-01-24;17596.85
9565;41;37;13;2024-01-24;78880.0
668;22;64;2;2024-01-25;223011.0
1142;12;19;12;2024-01-25;197188.0
1382;1;79;12;2024-01-25;754073.9
1519;17;31;4;2024-01-25;31475.4
2542;10;88;2;2024-01-25;91839.35
2792;1;81;13;2024-01-25;1508533.5
3373;5;149;8;2024-01-25;9309.0
3405;18;46;13;2024-01-25;64789.0
4132;20;40;12;2024-01-25;161697.6
4886;12;22;9;2024-01-25;337322.2
6458;34;72;10;2024-01-25;996646.0
9009;28;124;9;2024-01-25;33929.0
192;6;148;9;2024-01-26;40916.5
2998;26;85;15;2024-01-26;578680.0
3049;23;97;3;2024-01-26;385704.75
4222;46;100;4;2024-01-26;397480.95
4857;17;14;1;2024-01-26;34020.45
6206;36;117;9;2024-01-26;35080.65
6625;25;79;3;2024-01-26;188518.95
7048;18;64;3;2024-01-26;334517.0
8223;32;147;10;2024-01-26;30301.0
9111;42;19;5;2024-01-26;82162.0
9290;20;103;13;2024-01-26;22096.05
9572;14;122;2;2024-01-26;2512.75
63;43;42;15;2024-01-27;85398.35
1132;23;121;7;2024-01-27;25860.0
2282;9;18;9;2024-01-27;239152.0
3276;31;33;5;2024-01-27;33579.0
4583;14;148;13;2024-01-27;62212.0
5191;25;112;10;2024-01-27;21810.0
7630;28;145;14;2024-01-27;57853.1
8067;20;14;10;2024-01-27;340205.45
9760;41;147;3;2024-01-27;8635.5
9936;8;16;15;2024-01-27;427585.5
388;6;85;3;2024-01-28;109949.2
1399;5;109;5;2024-01-28;2958.3
1760;1;57;4;2024-01-28;475162.0
1922;27;150;8;2024-01-28;12506.75
2246;7;109;15;2024-01-28;8873.0
2982;14;52;14;2024-01-28;182264.15
3219;5;111;2;2024-01-28;8141.5
3840;4;134;3;2024-01-28;14153.0
4475;18;113;6;2024-01-28;25051.5
4985;46;16;8;2024-01-28;228045.6
6023;27;47;11;2024-01-28;67353.0
6053;2;24;2;2024-01-28;46464.0
7431;25;60;5;2024-01-28;543755.0
8889;23;110;9;2024-01-28;21337.0
9010;48;125;12;2024-01-28;40825.0
9752;35;79;5;2024-01-28;330734.0
9986;40;64;11;2024-01-28;1226561.0
197;2;83;12;2024-01-29;1536764.65
2428;21;126;15;2024-01-29;40156.0
2915;24;68;7;2024-01-29;444866.0
3337;46;79;12;2024-01-29;793762.0
3562;30;141;6;2024-01-29;27256.45
3662;37;89;8;2024-01-29;629424.0
3767;31;45;6;2024-01-29;56450.9
4029;47;15;2;2024-01-29;55800.0
4231;4;38;2;2024-01-29;50275.9
4296;32;55;15;2024-01-29;1567317.6
4576;38;129;4;2024-01-29;12411.75
5480;39;131;2;2024-01-29;1927.0
8297;21;110;7;2024-01-29;17469.0
8697;17;66;1;2024-01-29;11943.4
9418;14;137;5;2024-01-29;16927.0
9885;15;30;14;2024-01-29;451470.0
1071;11;6;7;2024-01-30;82741.0
1581;13;146;4;2024-01-30;1984.0
1995;6;140;1;2024-01-30;3135.0
2937;41;76;14;2024-01-30;1971036.25
2948;38;128;12;2024-01-30;53018.55
3703;4;58;4;2024-01-30;435298.0
3896;30;104;2;2024-01-30;7054.7
3981;26;31;6;2024-01-30;47214.05
6094;30;76;3;2024-01-30;444595.0
6533;7;52;7;2024-01-30;91132.55
8108;39;87;15;2024-01-30;1002898.0
8400;13;150;5;2024-01-30;7816.6
9613;19;61;6;2024-01-30;168112.0
373;29;145;6;2024-01-31;26099.0
607;19;32;1;2024-01-31;12502.0
1626;29;35;10;2024-01-31;110055.0
1629;10;49;2;2024-01-31;26528.0
1924;31;113;2;2024-01-31;8790.0
1939;30;12;8;2024-01-31;20718.55
2742;25;13;6;2024-01-31;46483.0
3249;11;14;6;2024-01-31;214866.0
3304;47;77;2;2024-01-31;89409.0
4311;35;20;4;2024-01-31;117167.3
5136;44;79;7;2024-01-31;439876.6
5318;34;5;1;2024-01-31;23669.0
5615;35;32;7;2024-01-31;87517.0
8564;45;47;4;2024-01-31;23267.4
9728;18;92;8;2024-01-31;710833.0
336;22;29;14;2024-02-01;485587.75
439;13;1;2;2024-02-01;66245.0
1548;27;1;2;2024-02-01;66245.0
2914;26;148;3;2024-02-01;13639.15
3813;37;14;11;2024-02-01;393922.0
4958;19;130;9;2024-02-01;35432.15
5158;28;62;3;2024-02-01;306666.0
5165;45;128;15;2024-02-01;69761.0
6184;13;11;4;2024-02-01;137681.6
6331;21;28;2;2024-02-01;27091.15
7036;30;11;8;2024-02-01;275362.25
7144;27;38;6;2024-02-01;150828.65
7310;19;137;9;2024-02-01;28945.55
9072;41;112;14;2024-02-01;30533.0
102;9;67;9;2024-02-02;733495.95
323;46;106;7;2024-02-02;29159.3
834;10;9;6;2024-02-02;238233.0
1612;48;61;11;2024-02-02;308205.0
4512;24;60;5;2024-02-02;516567.25
4713;22;16;13;2024-02-02;370574.1
5444;27;22;1;2024-02-02;39453.0
6249;26;95;4;2024-02-02;279232.0
7184;32;64;1;2024-02-02;111506.0
7274;38;123;11;2024-02-02;30548.0
7480;45;122;8;2024-02-02;10051.0
7483;41;29;6;2024-02-02;208108.9
8083;49;27;15;2024-02-02;247672.0
8680;27;100;6;2024-02-02;596220.95
8702;6;144;4;2024-02-02;8857.0
8814;17;145;6;2024-02-02;24794.05
8860;1;31;11;2024-02-02;86558.3
9577;19;93;15;2024-02-02;1431797.25
2432;12;49;13;2024-02-03;163813.25
4698;25;29;1;2024-02-03;34684.5
5525;23;17;15;2024-02-03;210582.0
6033;5;78;2;2024-02-03;231346.85
7040;33;22;6;2024-02-03;224881.15
7092;14;48;13;2024-02-03;191573.0
7372;29;119;1;2024-02-03;3256.0
8124;4;71;13;2024-02-03;1607649.85
8975;25;85;14;2024-02-03;513096.9
35;33;35;10;2024-02-04;110055.0
210;29;18;12;2024-02-04;302925.55
844;40;85;9;2024-02-04;347208.0
1604;30;55;4;2024-02-04;439949.0
1954;31;112;12;2024-02-04;26171.0
2647;7;69;12;2024-02-04;516021.0
3672;20;54;15;2024-02-04;1823022.0
4800;33;17;6;2024-02-04;84233.0
5711;6;20;6;2024-02-04;185001.0
6113;48;45;10;2024-02-04;94085.15
7260;11;112;2;2024-02-04;4362.0
399;16;124;10;2024-02-05;37699.0
1944;26;5;9;2024-02-05;213021.0
2019;4;128;2;2024-02-05;8835.95
2074;16;63;9;2024-02-05;1259619.0
3531;12;95;2;2024-02-05;139616.0
4363;28;40;12;2024-02-05;161697.6
5553;16;103;4;2024-02-05;7157.0
6553;47;116;10;2024-02-05;25755.0
6664;12;20;11;2024-02-05;339168.0
7250;2;71;8;2024-02-05;1041392.0
7302;30;75;13;2024-02-05;404689.55
7428;2;137;9;2024-02-05;28945.55
8026;13;71;1;2024-02-05;123665.3
8716;17;142;14;2024-02-05;11570.0
8987;34;63;8;2024-02-05;1063677.95
9463;15;41;6;2024-02-05;60420.0
9716;33;82;5;2024-02-05;245261.5
592;21;133;4;2024-02-06;7192.45
1061;17;82;15;2024-02-06;735785.45
1115;47;42;11;2024-02-06;65921.0
1140;21;138;14;2024-02-06;55634.85
1337;19;22;15;2024-02-06;591793.0
1642;42;46;7;2024-02-06;34886.0
2257;15;111;14;2024-02-06;59993.0
3399;1;140;15;2024-02-06;44668.05
9054;48;128;3;2024-02-06;13254.4
1428;29;43;4;2024-02-07;140387.0
1446;10;22;15;2024-02-07;562203.35
3054;45;65;13;2024-02-07;332250.0
3100;44;106;11;2024-02-07;48234.0
3170;20;4;1;2024-02-07;3382.0
4057;28;88;9;2024-02-07;435028.0
4308;4;128;9;2024-02-07;41856.0
4615;17;91;10;2024-02-07;1348860.0
5788;28;115;12;2024-02-07;9468.65
5877;21;96;9;2024-02-07;603808.6
5986;38;42;14;2024-02-07;79705.0
6325;8;2;8;2024-02-07;111985.0
6454;40;26;3;2024-02-07;51850.0
6735;3;49;6;2024-02-07;79586.0
7061;49;25;5;2024-02-07;60632.0
7408;15;124;14;2024-02-07;52779.0
8002;1;37;8;2024-02-07;46114.9
8624;34;18;12;2024-02-07;302925.55
8739;33;33;7;2024-02-07;44659.5
8890;7;33;5;2024-02-07;31900.05
8925;6;47;15;2024-02-07;91844.0
9918;36;40;2;2024-02-07;26949.6
1754;45;146;8;2024-02-08;3968.0
2460;19;3;13;2024-02-08;111448.3
2780;42;98;8;2024-02-08;634889.0
3047;19;113;15;2024-02-08;62627.8
3516;11;5;9;2024-02-08;202369.95
4335;29;142;11;2024-02-08;9091.0
4722;44;45;10;2024-02-08;94085.15
5192;11;54;13;2024-02-08;1579953.0
5694;12;7;10;2024-02-08;185428.6
5855;19;50;5;2024-02-08;53561.0
6335;5;87;10;2024-02-08;668599.0
6569;25;25;13;2024-02-08;149761.8
9895;18;135;10;2024-02-08;16445.0
564;13;139;11;2024-02-09;15674.0
1066;11;65;14;2024-02-09;357808.0
1353;48;28;12;2024-02-09;171103.0
2368;23;58;2;2024-02-09;206766.55
2543;22;116;8;2024-02-09;20604.0
2744;26;73;13;2024-02-09;1768025.05
3757;33;61;14;2024-02-09;392261.0
4009;7;150;13;2024-02-09;21394.0
5974;36;69;11;2024-02-09;473019.25
818;12;126;3;2024-02-10;7629.45
1513;24;91;10;2024-02-10;1281417.0
2095;27;40;14;2024-02-10;188648.15
3393;7;51;13;2024-02-10;792363.65
4073;28;33;2;2024-02-10;13432.0
4847;17;15;9;2024-02-10;238543.1
5478;7;114;7;2024-02-10;5315.25
6123;20;92;6;2024-02-10;506468.75
6318;45;13;2;2024-02-10;15494.0
7149;4;55;4;2024-02-10;439949.0
7705;9;94;2;2024-02-10;77426.9
8056;17;28;7;2024-02-10;99810.0
8405;48;73;4;2024-02-10;572640.0
8460;45;106;5;2024-02-10;21924.0
8922;41;96;11;2024-02-10;776829.0
9035;12;38;3;2024-02-10;75413.85
400;12;122;12;2024-02-11;15870.0
1682;22;64;3;2024-02-11;334517.0
2086;41;53;4;2024-02-11;203965.0
3464;35;141;11;2024-02-11;52600.0
3986;8;44;14;2024-02-11;151296.0
4274;31;122;15;2024-02-11;19837.0
4856;10;113;7;2024-02-11;29226.75
5364;11;75;7;2024-02-11;217910.05
5450;26;85;5;2024-02-11;183249.3
6060;25;39;6;2024-02-11;177797.0
6343;6;120;11;2024-02-11;34369.0
6348;44;48;1;2024-02-11;13999.2
8036;31;51;8;2024-02-11;513272.0
8232;28;95;2;2024-02-11;132635.2
8420;26;53;11;2024-02-11;590425.0
9627;8;132;13;2024-02-11;20319.0
9668;18;59;11;2024-02-11;958828.0
9864;49;71;10;2024-02-11;1236653.95
5;8;57;4;2024-02-12;451403.9
1088;30;34;3;2024-02-12;14753.0
1173;9;105;8;2024-02-12;2476.0
1669;2;32;11;2024-02-12;130650.65
1949;32;116;11;2024-02-12;26914.45
1988;40;37;4;2024-02-12;23057.45
2181;3;56;2;2024-02-12;85978.0
2371;1;144;7;2024-02-12;14724.05
3178;45;43;8;2024-02-12;266736.25
4089;16;88;10;2024-02-12;459196.75
4915;1;4;5;2024-02-12;16909.0
5175;36;113;2;2024-02-12;8350.5
5627;34;9;7;2024-02-12;264041.1
5803;48;127;3;2024-02-12;4648.0
6064;29;47;15;2024-02-12;87251.8
6539;19;100;5;2024-02-12;523001.0
8595;33;6;6;2024-02-12;67374.95
9259;41;138;10;2024-02-12;39738.5
98;21;142;2;2024-02-13;1570.35
527;48;53;1;2024-02-13;53675.0
747;11;76;12;2024-02-13;1778379.0
943;5;18;6;2024-02-13;159435.0
2022;21;63;8;2024-02-13;1119661.0
2149;6;19;1;2024-02-13;15610.4
3988;28;91;15;2024-02-13;2023290.0
4628;12;93;6;2024-02-13;572718.9
5201;12;30;14;2024-02-13;428896.5
6109;2;12;14;2024-02-13;38167.0
6630;2;63;13;2024-02-13;1819450.0
6658;12;84;9;2024-02-13;390815.0
7573;19;19;3;2024-02-13;49297.0
8094;40;80;8;2024-02-13;1033791.0
8505;45;44;11;2024-02-13;118875.0
8744;10;74;5;2024-02-13;432793.0
9633;25;3;2;2024-02-13;18048.0
9687;3;66;5;2024-02-13;62858.0
9934;14;47;14;2024-02-13;81434.95
121;25;132;13;2024-02-14;20319.0
563;44;150;9;2024-02-14;14811.0
585;30;6;14;2024-02-14;157208.85
1314;7;7;14;2024-02-14;273263.0
1741;6;30;12;2024-02-14;386974.0
1781;6;46;5;2024-02-14;23673.05
1890;41;91;13;2024-02-14;1753518.0
2692;5;90;6;2024-02-14;450854.8
3064;41;49;5;2024-02-14;63004.95
3668;38;116;15;2024-02-14;38633.0
5015;49;133;15;2024-02-14;28391.0
5286;40;127;9;2024-02-14;13246.8
5563;37;114;11;2024-02-14;8352.4
8202;9;123;9;2024-02-14;24994.0
524;8;56;7;2024-02-15;285874.95
3407;42;129;4;2024-02-15;12411.75
4933;45;51;12;2024-02-15;731412.6
5210;41;55;5;2024-02-15;522439.2
6288;17;18;6;2024-02-15;159435.0
6804;33;3;4;2024-02-15;36097.0
7955;48;30;2;2024-02-15;61271.2
8029;34;74;8;2024-02-15;692468.0
8971;31;69;13;2024-02-15;588445.0
9284;16;9;7;2024-02-15;264041.1
9384;1;1;15;2024-02-15;496838.0
3029;31;33;1;2024-02-16;6380.2
3763;27;112;5;2024-02-16;10905.0
3984;1;75;3;2024-02-16;93389.75
4736;43;19;4;2024-02-16;62442.55
8684;41;120;13;2024-02-16;40618.0
9504;33;56;2;2024-02-16;81679.1
9797;9;15;12;2024-02-16;318057.15
154;22;137;10;2024-02-17;32162.25
320;39;45;8;2024-02-17;75268.5
877;18;111;15;2024-02-17;61064.1
1263;20;79;4;2024-02-17;264587.0
2488;29;72;4;2024-02-17;398659.0
6112;43;92;9;2024-02-17;759702.65
7390;17;60;5;2024-02-17;543755.0
8272;26;143;5;2024-02-17;21072.9
9104;13;103;10;2024-02-17;17892.0
1195;26;8;12;2024-02-18;56819.5
1687;3;93;12;2024-02-18;1145437.8
2614;27;34;8;2024-02-18;37373.0
3021;46;39;12;2024-02-18;355594.0
5029;23;110;14;2024-02-18;34937.0
5138;28;81;14;2024-02-18;1624575.05
6106;14;35;10;2024-02-18;104552.25
6841;40;87;7;2024-02-18;468019.0
7595;26;113;8;2024-02-18;35160.0
7949;34;32;13;2024-02-18;154405.4
8523;6;140;3;2024-02-18;8933.8
