sale_id;purchase_id;sale_total_BRL;total_cost_BRL;gross_profit_BRL
3178;738;266736.25;280804.8;-14068.549999999988
2181;863;85978.0;85987.26;-9.259999999994761
1988;970;23057.45;24273.68;-1216.2299999999996
1949;764;26914.45;28334.24;-1419.7900000000009
1669;986;130650.65;138104.78;-7454.130000000005
1173;908;2476.0;2476.56;-0.5599999999999454
1088;884;14753.0;15967.349999999999;-1214.3499999999985
5;862;451403.9;475207.32;-23803.419999999984
7573;950;49297.0;49302.06;-5.059999999997672
8094;850;1033791.0;1033887.6;-96.59999999997672
8505;742;118875.0;118888.0;-13.0
9934;458;81434.95;87970.26000000001;-6535.310000000012
9633;802;18048.0;18050.5;-2.5
9687;669;62858.0;63770.299999999996;-912.2999999999956
6658;973;390815.0;381364.74;9450.26000000001
8744;911;432793.0;429918.5;2874.5
6630;696;1819450.0;1819665.3800000001;-215.38000000012107
5201;905;428896.5;465361.95999999996;-36465.45999999996
4628;823;572718.9;602931.8999999999;-30212.999999999884
3988;958;2023290.0;2023539.75;-249.75
2149;950;15610.4;16434.02;-823.6200000000008
2022;696;1119661.0;1119794.08;-133.0800000000745
943;1001;159435.0;156281.88;3153.1199999999953
747;774;1778379.0;1590252.72;188126.28000000003
527;940;53675.0;53681.82;-6.819999999999709
98;952;1570.35;1653.04;-82.69000000000005
6109;801;38167.0;38170.86;-3.860000000000582
3064;685;63004.95;67835.7;-4830.75
8202;751;24994.0;25409.43;-415.4300000000003
5563;887;8352.4;8793.18;-440.78000000000065
5286;921;13246.8;13284.99;-38.19000000000051
5015;992;28391.0;28174.05;216.95000000000073
3668;764;38633.0;38637.600000000006;-4.600000000005821
2692;999;450854.8;474641.88;-23787.080000000016
1781;949;23673.05;24921.95;-1248.9000000000015
1741;905;386974.0;398881.68;-11907.679999999993
1890;958;1753518.0;1753734.45;-216.44999999995343
1314;861;273263.0;273293.44;-30.44000000000233
585;637;157208.85;160989.22;-3780.3699999999953
563;1000;14811.0;14812.65;-1.6499999999996362
121;620;20319.0;21484.059999999998;-1165.0599999999977
9284;783;264041.1;277971.82;-13930.72000000003
8971;914;588445.0;588517.28;-72.28000000002794
8029;911;692468.0;687869.6;4598.400000000023
7955;905;61271.2;66480.28;-5209.080000000002
6804;802;36097.0;36101.0;-4.0
9384;1003;496838.0;431389.8;65448.20000000001
5210;778;522439.2;550005.8999999999;-27566.699999999895
4933;994;731412.6;690621.96;40790.640000000014
3407;997;12411.75;13066.44;-654.6900000000005
524;863;285874.95;300955.41;-15080.459999999963
6288;1001;159435.0;156281.88;3153.1199999999953
9504;863;81679.1;85987.26;-4308.159999999989
8684;906;40618.0;41868.450000000004;-1250.4500000000044
4736;950;62442.55;65736.08;-3293.529999999999
9797;953;318057.15;311767.44;6289.710000000021
3763;964;10905.0;10906.05;-1.0499999999992724
3029;589;6380.2;7028.26;-648.0600000000004
3984;808;93389.75;98741.76;-5352.009999999995
154;549;32162.25;33858.5;-1696.25
320;898;75268.5;79238.64;-3970.1399999999994
877;817;61064.1;64285.65;-3221.550000000003
1263;722;264587.0;264615.52;-28.520000000018626
2488;320;398659.0;506501.24;-107842.23999999999
6112;860;759702.65;799777.4400000001;-40074.79000000004
7390;989;543755.0;543822.5;-67.5
8272;918;21072.9;22184.899999999998;-1111.9999999999964
9104;836;17892.0;17893.800000000003;-1.8000000000029104
8523;652;8933.8;10006.98;-1073.1800000000003
9082;832;274843.0;274896.56;-53.55999999999767
7949;986;154405.4;163214.74;-8809.339999999997
7595;784;35160.0;33109.28;2050.720000000001
9263;844;30449.0;30452.519999999997;-3.5199999999967986
6841;907;468019.0;482420.54000000004;-14401.540000000037
2614;884;37373.0;42579.6;-5206.5999999999985
5138;749;1624575.05;1722368.0599999998;-97793.00999999978
5029;1004;34937.0;30893.66;4043.34
1195;965;56819.5;62432.28;-5612.779999999999
3021;595;355594.0;355631.88;-37.88000000000466
6106;886;104552.25;110068.2;-5515.949999999997
1687;823;1145437.8;1205863.7999999998;-60425.99999999977
8089;940;152973.75;161045.46;-8071.709999999992
7169;894;103154.0;108642.94;-5488.940000000002
6245;898;99037.0;99048.3;-11.30000000000291
4768;863;163357.25;171974.52;-8617.26999999999
4327;801;18128.85;19085.43;-956.5800000000017
4220;922;771409.5;773614.08;-2204.579999999958
9036;832;480976.0;481068.98;-92.97999999998137
1541;1000;9874.0;9875.099999999999;-1.0999999999985448
1216;965;34889.0;36418.829999999994;-1529.8299999999945
494;949;9968.0;9968.78;-0.7800000000006548
451;681;1500955.35;1522216.54;-21261.189999999944
305;951;317534.0;317572.92;-38.9199999999837
3769;958;128141.7;134902.65;-6760.949999999997
9914;911;246692.2;257951.09999999998;-11258.899999999965
9543;934;14454.0;14413.949999999999;40.05000000000109
9086;898;138652.0;138667.62;-15.619999999995343
7725;911;1151229.0;1203771.8;-52542.80000000005
6186;811;1240600.25;1306015.68;-65415.429999999935
6162;904;29302.0;30556.350000000002;-1254.3500000000022
5483;800;733495.95;772191.72;-38695.77000000002
4050;897;38783.75;40829.76;-2046.010000000002
4022;1006;231858.0;231885.43;-27.429999999993015
2506;952;5785.0;5785.639999999999;-0.6399999999994179
2266;644;1501733.0;1609151.18;-107418.17999999993
749;832;480976.0;481068.98;-92.97999999998137
4085;870;57003.0;63102.52;-6099.519999999997
5292;1004;21337.0;19860.21;1476.7900000000009
7248;985;34560.05;36383.850000000006;-1823.800000000003
7749;873;429480.0;429529.38;-49.38000000000466
6939;836;5368.0;5368.14;-0.14000000000032742
6777;674;1569004.0;1569182.25;-178.25
4801;812;1003550.0;1003660.5599999999;-110.55999999993946
2389;844;4132.5;4350.36;-217.85999999999967
4196;700;799622.6;841804.2000000001;-42181.60000000009
3524;933;580038.0;540795.84;39242.16000000003
3263;811;870597.0;870677.12;-80.11999999999534
2453;949;61549.55;64797.07000000001;-3247.520000000004
1495;905;30635.6;33240.14;-2604.540000000001
4285;904;40209.7;44136.950000000004;-3927.2500000000073
9873;911;865586.0;859837.0;5749.0
9780;987;3945.35;4153.5;-208.1500000000001
8666;742;153997.85;162120.0;-8122.149999999994
8363;894;191573.0;201765.46;-10192.459999999992
7052;933;290019.0;270397.92;19621.080000000016
6393;959;435831.0;435884.4;-53.40000000002328
4907;823;1431797.25;1507329.75;-75532.5
4902;855;69808.0;69815.78;-7.779999999998836
4669;995;137800.0;123609.33;14190.669999999998
3246;906;41555.85;45089.1;-3533.25
2993;959;993694.3;1046122.56;-52428.26000000001
2406;817;8141.5;8571.42;-429.9200000000001
1703;983;121725.4;128147.84;-6422.440000000002
1043;906;20777.45;22544.55;-1767.0999999999985
4776;904;6186.4;6790.3;-603.9000000000005
3805;854;157356.0;157373.88;-17.880000000004657
9089;964;21810.0;21812.1;-2.099999999998545
9192;774;1971036.25;1855294.8399999999;115741.41000000015
8868;898;79230.0;79238.64;-8.639999999999418
8834;983;96099.0;96110.88;-11.880000000004657
6700;953;251098.0;233825.58;17272.420000000013
3539;879;552102.95;581230.65;-29127.70000000007
8954;681;808206.8;819655.06;-11448.26000000001
3352;897;19391.4;20414.88;-1023.4799999999996
3318;858;82557.0;79649.3;2907.699999999997
2732;968;14998.6;15789.76;-791.1599999999999
984;789;47943.0;47948.96;-5.959999999999127
933;979;34960.95;36805.89;-1844.9400000000023
370;858;148603.0;143368.74;5234.260000000009
3383;845;78250.0;78259.37;-9.369999999995343
5027;789;89893.0;89904.3;-11.30000000000291
8514;320;757451.15;1013002.48;-255551.32999999996
7727;950;187328.6;197208.24;-9879.639999999985
6341;882;93357.45;102656.26000000001;-9298.810000000012
5567;589;44659.5;49197.82;-4538.32
4974;982;385787.0;385834.10000000003;-47.100000000034925
1916;991;256551.3;270087.48;-13536.179999999993
3125;996;40637.0;36452.13;4184.870000000003
821;836;19681.0;19683.18;-2.180000000000291
2064;662;215834.0;224782.53;-8948.529999999999
4062;972;21871.85;22466.36;-594.510000000002
2685;589;100737.0;105423.90000000001;-4686.900000000009
2527;952;5785.0;5785.639999999999;-0.6399999999994179
7690;920;11921.55;12550.68;-629.130000000001
275;800;514734.0;514794.48;-60.47999999998137
802;964;8724.0;8724.84;-0.8400000000001455
3169;784;35160.0;33109.28;2050.720000000001
3422;952;4132.0;4132.6;-0.6000000000003638
4986;827;11514.0;12121.64;-607.6399999999994
7285;905;225735.0;232680.97999999998;-6945.979999999981
7294;652;47019.0;50034.899999999994;-3015.899999999994
9264;644;713323.65;804575.59;-91251.93999999994
9779;926;23621.75;24867.48;-1245.7299999999996
6414;769;208108.9;219089.88;-10980.98000000001
7787;917;106385.75;111998.88;-5613.130000000005
2145;589;51039.7;56226.08;-5186.380000000005
9138;995;110770.0;104592.51;6177.490000000005
9650;764;9786.9;10303.36;-516.460000000001
6247;678;116161.0;104616.4;11544.600000000006
8021;811;1033833.7;1088346.4;-54512.69999999995
5910;825;187400.8;197287.15;-9886.350000000006
1576;997;26130.0;26132.88;-2.8800000000010186
3546;995;106000.0;95084.1;10915.899999999994
2837;980;19142.0;19144.52;-2.5200000000004366
2522;602;17596.85;18525.0;-928.1500000000015
2010;845;167679.0;167698.65;-19.64999999999418
129;607;567974.0;567684.15;289.8499999999767
4082;926;58017.0;58024.119999999995;-7.119999999995343
7198;784;48345.0;45525.259999999995;2819.7400000000052
8874;905;322479.0;332401.4;-9922.400000000023
8825;1000;18760.6;19750.199999999997;-989.5999999999985
7246;982;462944.0;463000.92000000004;-56.92000000004191
9074;637;123520.9;126491.53;-2970.6300000000047
5661;951;132306.0;132322.05;-16.04999999998836
4271;811;930449.95;979511.76;-49061.810000000056
3543;696;699788.0;699871.3;-83.30000000004657
2816;696;1728477.5;1819665.3800000001;-91187.88000000012
1120;986;12502.0;12554.98;-52.97999999999956
7161;975;102231.0;102111.64;119.36000000000058
7468;816;27904.0;27907.32;-3.319999999999709
4470;858;94115.55;95579.16;-1463.6100000000006
3953;976;193242.35;198291.96;-5049.609999999986
5773;922;1028546.95;1031485.44;-2938.4899999999907
440;366;808823.0;809102.76;-279.7600000000093
8;985;34560.05;36383.850000000006;-1823.800000000003
1818;644;536333.0;574696.85;-38363.84999999998
8229;906;23746.2;25765.2;-2019.0
8992;911;432793.0;429918.5;2874.5
8777;764;23180.0;23182.56;-2.5600000000013097
8501;900;442266.8;465596.68999999994;-23329.889999999956
8312;817;48851.85;51428.520000000004;-2576.6700000000055
9048;906;26714.0;28985.850000000002;-2271.850000000002
8267;964;17448.0;17449.68;-1.680000000000291
8241;700;533082.05;561202.8;-28120.75
8085;993;1245.0;1212.38;32.61999999999989
2544;800;1059495.1;1115388.04;-55892.939999999944
4340;607;309804.0;309645.9;158.09999999997672
4246;984;28915.15;30440.52;-1525.369999999999
2765;886;156828.85;165102.3;-8273.449999999983
2268;892;1359552.6;1386299.74;-26747.139999999898
1011;816;27904.0;27907.32;-3.319999999999709
604;320;946813.7;1266253.1;-319439.40000000014
470;778;1539821.0;1540016.52;-195.52000000001863
6716;678;22070.4;20923.28;1147.1200000000026
8859;845;159295.05;167698.65;-8403.600000000006
8751;987;7890.7;8307.0;-416.3000000000002
7995;771;2356.0;2297.25;58.75
6518;808;65537.0;65827.84;-290.8399999999965
2938;989;1522515.0;1522703.0;-188.0
3121;1005;4689.0;4689.54;-0.5399999999999636
2262;981;71293.0;71301.65;-8.64999999999418
498;662;380793.25;417453.27;-36660.02000000002
3845;918;37931.6;39932.81999999999;-2001.219999999994
4595;981;71293.0;71301.65;-8.64999999999418
3497;1005;1484.85;1563.18;-78.33000000000015
2690;948;67456.65;71015.58;-3558.9300000000076
1502;965;4734.8;5202.69;-467.8899999999994
7129;789;11986.0;11987.24;-1.2399999999997817
456;738;266736.25;280804.8;-14068.549999999988
289;808;262147.0;263311.36;-1164.359999999986
104;678;242776.3;230156.08;12620.220000000001
1214;845;116816.75;122979.01;-6162.259999999995
9334;862;789957.3;831612.81;-41655.51000000001
7679;602;13536.55;14250.0;-713.4500000000007
3939;589;95700.15;105423.90000000001;-9723.750000000015
4791;969;40884.2;43041.15;-2156.9500000000044
1856;855;907505.0;907605.14;-100.14000000001397
1666;940;107350.0;107363.64;-13.639999999999418
2215;987;4153.0;4153.5;-0.5
7111;850;1473151.7;1550831.4;-77679.69999999995
9124;762;114932.9;120996.47;-6063.570000000007
8850;902;503272.95;529823.19;-26550.239999999932
8558;724;7359.65;7747.92;-388.27000000000044
7328;914;215008.75;226352.8;-11344.049999999988
5941;894;83997.1;93122.52;-9125.419999999998
1221;320;378726.05;506501.24;-127775.19
4962;981;99810.0;99822.31;-12.309999999997672
4693;1002;22620.0;19800.420000000002;2819.579999999998
3758;784;12525.75;12415.98;109.77000000000044
3749;842;15591.4;17129.68;-1538.2800000000007
1824;320;99665.0;126625.31;-26960.309999999998
5422;802;126339.0;126353.5;-14.5
6378;801;5452.0;5452.98;-0.9799999999995634
9303;929;423725.0;423778.26;-53.26000000000931
9143;981;121910.65;128342.97;-6432.320000000007
9061;961;107680.0;107693.68999999999;-13.689999999987776
7709;844;60898.0;60905.03999999999;-7.039999999993597
7618;599;7629.45;8032.08;-402.6300000000001
7467;904;45581.0;47532.1;-1951.0999999999985
5641;873;1904027.05;2004470.44;-100443.3899999999
836;942;96409.8;101496.78;-5086.979999999996
3726;898;69326.0;69333.81;-7.809999999997672
2164;972;21871.85;22466.36;-594.510000000002
1756;599;10708.0;10709.44;-1.4400000000005093
1743;774;281576.2;265042.12;16534.080000000016
1498;921;8831.2;8856.66;-25.459999999999127
1157;873;1088015.05;1145411.68;-57396.62999999989
5163;825;394529.0;394574.3;-45.29999999998836
7885;982;476446.85;501584.3300000001;-25137.480000000098
6820;749;696246.45;738157.74;-41911.29000000004
8927;971;169245.35;171919.28;-2673.929999999993
3960;751;2638.15;2823.27;-185.1199999999999
3397;965;9469.6;10405.38;-935.7799999999988
5481;595;88898.0;88907.97;-9.970000000001164
76;1001;353413.3;364657.72;-11244.419999999984
2814;972;12498.2;12837.92;-339.71999999999935
3828;971;26037.6;26449.12;-411.52000000000044
4650;602;9475.3;9975.0;-499.7000000000007
5009;458;67353.0;69119.49;-1766.4900000000052
5572;863;85978.0;85987.26;-9.259999999994761
6274;976;128827.6;132194.63999999998;-3367.039999999979
6639;904;24744.65;27161.2;-2416.5499999999993
7853;994;962385.0;863277.4500000001;99107.54999999993
7197;842;46774.2;51389.04;-4614.840000000004
8561;984;23673.0;23675.960000000003;-2.960000000002765
9323;902;366758.0;366800.67;-42.6699999999837
9248;844;47848.0;47853.96;-5.959999999999127
9660;774;1126306.7;1060168.48;66138.21999999997
9832;997;31028.9;32666.100000000002;-1637.2000000000007
9842;778;731414.5;770008.26;-38593.76000000001
7191;948;236690.0;236718.6;-28.60000000000582
9509;652;29778.7;33356.6;-3577.899999999998
6759;1013;66265.0;58561.92;7703.080000000002
7880;936;1095854.0;1095991.1099999999;-137.10999999986961
4689;784;16701.0;16554.64;146.36000000000058
776;854;298976.4;314747.76;-15771.359999999986
2195;934;10984.85;11531.16;-546.3099999999995
2358;800;733495.95;772191.72;-38695.77000000002
3756;724;100712.0;100722.96;-10.960000000006403
1749;644;305710.0;344818.11;-39108.109999999986
4155;850;646119.0;646179.75;-60.75
5016;894;162100.0;170724.62;-8624.619999999995
4206;933;137758.55;135198.96;2559.5899999999965
4626;1010;71622.0;69962.48;1659.520000000004
4135;783;555877.0;555943.64;-66.64000000001397
6858;973;173696.0;169495.44;4200.559999999998
9933;674;418401.0;418448.6;-47.59999999997672
9910;968;16873.9;17763.48;-889.5799999999981
9593;832;65275.45;68724.14;-3448.6900000000023
8369;897;17010.0;17012.4;-2.400000000001455
8191;599;29448.0;29450.960000000003;-2.960000000002765
7594;764;14680.35;15455.04;-774.6900000000005
6179;921;4415.6;4428.33;-12.729999999999563
7567;861;253744.0;253772.47999999998;-28.479999999981374
5428;827;6060.0;6060.82;-0.819999999999709
4491;989;543755.0;543822.5;-67.5
3878;764;12234.1;12879.2;-645.1000000000004
3236;836;10735.0;10736.28;-1.2800000000006548
3030;992;28391.0;28174.05;216.95000000000073
1697;1004;21337.0;19860.21;1476.7900000000009
1447;973;453779.85;466112.46;-12332.610000000044
1413;918;31055.0;31058.859999999997;-3.859999999996944
5498;778;1209859.0;1210012.98;-153.97999999998137
9597;845;78250.0;78259.37;-9.369999999995343
7209;995;74200.0;66558.87;7641.130000000005
5149;914;215008.75;226352.8;-11344.049999999988
4883;992;28391.0;28174.05;216.95000000000073
4393;700;1066164.1;1122405.6;-56241.5
2405;862;1692766.05;1782027.45;-89261.3999999999
863;902;309706.65;326045.04;-16338.389999999956
752;885;3316.45;3491.25;-174.80000000000018
53;985;145518.0;145535.40000000002;-17.400000000023283
3630;905;398260.9;432121.82;-33860.919999999984
7084;1009;13086.0;12764.82;321.1800000000003
9982;999;826567.45;870176.7799999999;-43609.32999999996
8741;873;816012.0;859058.76;-43046.76000000001
8459;982;115736.0;115750.23000000001;-14.230000000010477
8182;987;4153.0;4153.5;-0.5
5506;969;19127.0;19129.4;-2.400000000001455
88;827;15150.0;15152.05;-2.0499999999992724
4629;827;45451.0;45456.149999999994;-5.149999999994179
4379;939;1171567.0;1171715.1300000001;-148.13000000012107
3705;963;396806.0;396853.30000000005;-47.300000000046566
1549;969;45427.1;47823.5;-2396.4000000000015
1293;644;107267.0;114939.37;-7672.369999999995
4699;949;56814.75;59812.68000000001;-2997.9300000000076
9216;996;17547.45;16569.15;978.2999999999993
8487;842;58467.75;64236.3;-5768.550000000003
7792;951;100552.75;105857.64;-5304.889999999999
7517;862;1354212.65;1425621.96;-71409.31000000006
7504;1011;4117.3;4087.86;29.440000000000055
7252;669;167202.85;178556.84;-11353.98999999999
8028;976;21470.95;22032.44;-561.489999999998
5799;956;217391.0;216104.64;1286.359999999986
5003;974;3967.0;3945.33;21.670000000000073
4466;863;128966.0;128980.88999999998;-14.889999999984866
2946;802;77157.1;81227.25;-4070.149999999994
721;949;71019.15;74765.85;-3746.7000000000116
6929;1012;6024.0;5323.76;700.2399999999998
9250;995;42400.0;38033.64;4366.360000000001
8246;999;375712.65;395534.89999999997;-19822.24999999994
6661;863;42989.0;42993.63;-4.629999999997381
6100;914;497915.0;497976.16;-61.15999999997439
5464;549;45027.15;47401.9;-2374.75
5023;599;10172.6;10709.44;-536.8400000000001
2760;1004;22460.0;19860.21;2599.790000000001
1544;858;165114.0;159298.6;5815.399999999994
6080;517;3713.0;3713.44;-0.44000000000005457
6839;918;57674.0;57680.73999999999;-6.739999999990687
9415;904;43301.95;47532.1;-4230.1500000000015
7475;845;42479.25;44719.64;-2240.3899999999994
9801;751;8331.0;8469.81;-138.8099999999995
4133;1001;252437.8;260469.8;-8032.0
3737;958;128141.7;134902.65;-6760.949999999997
3738;836;17892.0;17893.800000000003;-1.8000000000029104
3298;855;596858.4;628342.02;-31483.619999999995
3238;811;1632369.0;1632519.6;-150.60000000009313
4131;887;9591.0;9592.56;-1.5599999999994907
9073;783;277938.0;277971.82;-33.820000000006985
8652;897;35551.85;37427.28;-1875.4300000000003
8578;778;1429834.0;1430015.3399999999;-181.339999999851
8044;898;138652.0;138667.62;-15.619999999995343
8027;764;12234.1;12879.2;-645.1000000000004
6439;802;77157.1;81227.25;-4070.149999999994
6099;959;435831.0;435884.4;-53.40000000002328
6554;517;37130.0;37134.4;-4.400000000001455
5317;874;26618.05;28021.89;-1403.8400000000001
5247;989;1522515.0;1522703.0;-188.0
3934;918;35491.0;35495.84;-4.8399999999965075
3461;975;357808.0;357390.74;417.2600000000093
689;897;22623.3;23817.36;-1194.0600000000013
253;874;392261.0;392306.45999999996;-45.45999999996275
5462;751;36102.0;36702.51;-600.510000000002
5708;1008;565555.9;595393.74;-29837.839999999967
8844;892;1328886.0;1287278.33;41607.669999999925
8753;985;109138.0;109151.55;-13.55000000000291
8418;783;301761.8;317682.08;-15920.280000000028
8153;724;100712.0;100722.96;-10.960000000006403
7851;879;491751.0;491810.55000000005;-59.550000000046566
6470;1012;3244.0;2866.64;377.3600000000001
5592;983;32033.0;32036.96;-3.959999999999127
143;952;3925.4;4132.6;-207.20000000000027
3690;602;18950.6;19950.0;-999.4000000000015
3340;978;2875.65;3027.1;-151.44999999999982
2472;868;96080.0;96091.38;-11.380000000004657
2234;902;163003.0;163022.52;-19.519999999989523
433;998;127656.0;127671.93000000001;-15.930000000007567
52;870;57003.0;63102.52;-6099.519999999997
4373;884;18686.5;21289.8;-2603.2999999999993
6000;685;25201.6;27134.28;-1932.6800000000003
8491;993;6227.0;6061.900000000001;165.09999999999945
9339;990;40993.45;43156.6;-2163.1500000000015
8146;771;471.2;459.45;11.75
8063;929;1059313.0;1059445.6500000001;-132.6500000001397
5607;844;12397.5;13051.079999999998;-653.5799999999981
2157;842;36927.0;38541.78;-1614.7799999999988
4224;953;306897.0;285786.82;21110.179999999993
4065;681;1336883.0;1288029.3800000001;48853.61999999988
3607;801;8179.0;8179.469999999999;-0.46999999999934516
2415;904;9767.0;10185.45;-418.4500000000007
242;1005;21882.0;21884.52;-2.5200000000004366
4932;491;9152.0;9153.65;-1.6499999999996362
9896;844;34799.0;34802.88;-3.8799999999973807
8797;997;15514.45;16333.050000000001;-818.6000000000004
7708;775;17713.0;16060.16;1652.8400000000001
7147;1005;2969.7;3126.36;-156.6600000000003
5815;940;764868.75;805227.3;-40358.55000000005
5300;778;439949.0;440004.72;-55.71999999997206
5295;652;40750.0;43363.58;-2613.5800000000017
3957;1011;1176.1;1167.96;8.139999999999873
4355;965;74762.0;78040.34999999999;-3278.3499999999913
3640;948;89942.2;94687.44;-4745.240000000005
2514;724;88316.75;92975.04000000001;-4658.290000000008
2418;491;7113.6;7489.349999999999;-375.7499999999991
2238;963;376965.7;396853.30000000005;-19887.600000000035
1678;897;3231.9;3402.48;-170.57999999999993
559;674;496850.95;523060.75;-26209.79999999999
436;458;36738.0;37701.54;-963.5400000000009
3923;884;14753.0;15967.349999999999;-1214.3499999999985
6347;1002;21489.0;19800.420000000002;1688.579999999998
7460;994;128318.0;115103.66;13214.339999999997
7929;662;146458.65;160558.95;-14100.300000000017
9387;751;41656.0;42349.05;-693.0500000000029
8926;724;7359.65;7747.92;-388.27000000000044
9235;669;62858.0;63770.299999999996;-912.2999999999956
9560;927;936559.0;936677.0;-118.0
8585;897;29088.05;30622.32;-1534.2700000000004
4860;911;1068997.95;1117788.0999999999;-48790.14999999991
4948;939;1562089.0;1562286.84;-197.84000000008382
3480;863;386899.0;386942.67;-43.6699999999837
1451;971;169245.35;171919.28;-2673.929999999993
2605;751;13190.75;14116.35;-925.6000000000004
3061;980;62212.0;62219.69;-7.690000000002328
3605;678;185857.0;167386.24;18470.76000000001
3099;1002;45239.0;39600.840000000004;5638.159999999996
3357;998;113472.0;113486.16;-14.160000000003492
3443;927;668971.0;669055.0;-84.0
3070;924;23588.0;23192.7;395.2999999999993
9960;979;50183.0;50189.85;-6.849999999998545
9722;599;18739.0;18741.52;-2.5200000000004366
9534;749;812287.05;861184.0299999999;-48896.979999999865
9210;953;55800.0;51961.24;3838.760000000002
9050;769;255572.0;255604.86000000002;-32.860000000015134
6807;942;78932.0;78941.94;-9.940000000002328
4951;911;346234.0;343934.8;2299.2000000000116
5582;929;805077.5;847556.52;-42479.02000000002
2106;929;335448.8;353148.55000000005;-17699.75000000006
1479;517;7054.7;7426.88;-372.1800000000003
1159;994;121902.1;115103.66;6798.440000000002
1151;885;3491.0;3491.25;-0.25
845;882;56155.0;58660.72;-2505.720000000001
60;685;176415.0;189939.96;-13524.959999999992
4831;1013;15737.7;14640.48;1097.2200000000012
7182;771;2480.0;2297.25;182.75
9954;980;19142.0;19144.52;-2.5200000000004366
9367;1008;793762.0;793858.3200000001;-96.32000000006519
7734;678;116161.0;104616.4;11544.600000000006
7413;783;452642.7;476523.12;-23880.419999999984
7331;599;38148.2;40160.4;-2012.2000000000044
5914;963;603144.55;634965.28;-31820.72999999998
9376;986;150030.0;150659.76;-629.7600000000093
3881;882;186715.85;205312.52000000002;-18596.670000000013
3316;602;7124.0;7125.0;-1.0
1932;870;52618.0;58248.479999999996;-5630.479999999996
1253;863;122517.7;128980.88999999998;-6463.189999999988
1153;1001;318869.0;312563.76;6305.239999999991
5086;1011;2476.0;2335.92;140.07999999999993
971;986;47509.5;50219.92;-2710.4199999999983
8900;789;47943.0;47948.96;-5.959999999999127
7967;808;360452.0;362053.12;-1601.1199999999953
6976;905;214448.25;232680.97999999998;-18232.72999999998
6827;644;1324743.65;1494211.81;-169468.16000000015
4093;842;46774.2;51389.04;-4614.840000000004
3303;825;78906.0;78914.86;-8.860000000000582
2772;982;385787.0;385834.10000000003;-47.100000000034925
8933;863;85978.0;85987.26;-9.259999999994761
2176;995;116600.0;104592.51;12007.490000000005
2393;681;1701487.0;1639310.12;62176.87999999989
280;892;873998.1;891192.6900000001;-17194.590000000084
812;696;1329598.15;1399742.6;-70144.45000000019
1628;995;10070.0;9508.41;561.5900000000001
2089;827;27271.0;27273.69;-2.6899999999986903
1009;997;31028.9;32666.100000000002;-1637.2000000000007
5603;775;16827.35;16060.16;767.1899999999987
9093;751;2777.0;2823.27;-46.26999999999998
8728;751;13190.75;14116.35;-925.6000000000004
8176;738;526453.0;526509.0;-56.0
8123;918;46360.95;48806.78;-2445.8300000000017
7229;854;971674.25;1022930.22;-51255.96999999997
6836;956;206521.45;216104.64;-9583.190000000002
6812;860;675291.35;710913.28;-35621.93000000005
6398;953;291552.15;285786.82;5765.330000000016
5281;1001;292297.0;286516.77999999997;5780.22000000003
5222;823;763625.2;803909.2;-40284.0
2799;971;13018.8;13224.56;-205.76000000000022
2012;607;103268.0;103215.3;52.69999999999709
1874;868;34938.0;34942.32;-4.319999999999709
1304;906;3124.0;3220.65;-96.65000000000009
1233;979;36801.0;36805.89;-4.889999999999418
237;842;57442.0;59953.880000000005;-2511.8800000000047
5457;911;246692.2;257951.09999999998;-11258.899999999965
6567;816;65110.0;65117.08;-7.080000000001746
9666;800;1222494.2;1286986.2;-64492.0
8871;1014;16909.0;16911.35;-2.349999999998545
9742;940;322050.0;322090.92;-40.9199999999837
5283;990;28695.7;30209.62;-1513.9199999999983
3867;892;306666.0;297064.23;9601.770000000019
1069;999;632779.0;632855.84;-76.8399999999674
441;812;1483024.1;1561249.76;-78225.65999999992
29;993;4359.0;4243.33;115.67000000000007
3997;802;8572.8;9025.25;-452.4500000000007
7574;817;32567.9;34285.68;-1717.7799999999988
4863;860;177708.0;177728.32;-20.320000000006985
4671;887;6834.3;7194.42;-360.1199999999999
3759;870;57003.0;63102.52;-6099.519999999997
1644;1009;17448.0;17019.76;428.2400000000016
4408;976;257656.15;264389.27999999997;-6733.129999999976
5052;1009;16575.6;17019.76;-444.15999999999985
9638;969;9085.8;9564.7;-478.90000000000146
6714;366;943627.0;943953.22;-326.21999999997206
6680;991;85517.1;90029.16;-4512.059999999998
6359;972;4934.0;4814.22;119.77999999999975
4975;854;78678.0;78686.94;-8.940000000002328
9445;844;34799.0;34802.88;-3.8799999999973807
4384;1014;16909.0;16911.35;-2.349999999998545
3995;644;965400.0;1034454.33;-69054.32999999996
3681;607;343366.1;361253.55;-17887.45000000001
2919;906;28120.0;28985.850000000002;-865.8500000000022
2327;749;580204.9;615131.45;-34926.54999999993
4819;993;1774.6;1818.5700000000002;-43.970000000000255
9331;1023;1582900.0;1583090.86;-190.86000000010245
9196;986;25005.0;25109.96;-104.95999999999913
8982;929;536718.65;565037.68;-28319.030000000028
8912;769;36510.0;36514.98;-4.980000000003201
8198;1018;55997.75;58952.56;-2954.8099999999977
8031;823;301431.0;301465.94999999995;-34.949999999953434
7324;995;40280.0;38033.64;2246.3600000000006
6461;971;68520.0;66122.8;2397.199999999997
5865;970;74936.0;78889.46;-3953.4600000000064
5845;1012;6951.0;6142.799999999999;808.2000000000007
